company_name,tradingsymbol,fiscal_year,current_assets,current_liabilities,inventory,total_liabilities,total_assets,total_debt,total_equity,net_profit,revenue,ebit,interest_expense,operating_cash_flow,free_cash_flow,eps
SULA,SULA,2018,3713.61,3401.86,419.35,3000.43,14083.99,1129.4,12211.27,628.04,6097.57,1149.29,75.96,495.46,410.01,10.7604
SULA,SULA,2019,5514.94,3773.54,868.62,3211.94,14610.99,1136.49,12445.66,643.62,5897.17,1168.12,68.68,793.58,567.82,2.7605
SULA,SULA,2020,5649.6,3952.65,643.61,3283.52,14841.89,1109.56,12110.78,664.8,6030.7,937.7,66.13,815.47,583.25,2.2142
SULA,SULA,2021,5675.59,3239.71,1226.93,2947.44,15550.89,1119.65,12603.45,694.6,6049.45,1269.96,130.42,504.92,266.38,13.1445
SULA,SULA,2022,3786.99,4193.92,273.49,3285.0,15581.85,978.35,12491.47,714.18,6419.82,1370.81,97.23,403.91,378.94,4.167
SULA,SULA,2023,7376.5,3443.24,609.22,3428.35,16512.85,1020.09,13084.5,705.61,6362.45,1393.58,94.87,657.79,455.14,2.6237
SULABEN,SULABEN,2018,4169.73,5074.41,905.37,7436.39,15922.34,4645.46,8978.89,1545.9,1266.26,2220.41,458.25,1933.54,1844.76,11.9884
SULABEN,SULABEN,2019,6330.06,3490.98,1321.24,6585.1,15711.79,4413.26,9126.69,1567.65,1322.84,2707.69,478.51,1516.62,1314.42,11.8417
SULABEN,SULABEN,2020,6620.58,3074.55,1126.22,7837.05,16786.47,4459.49,8949.42,1671.04,1347.21,2595.07,282.99,2048.77,1938.3,31.5669
SULABEN,SULABEN,2021,4099.72,3407.32,703.05,8231.93,17161.74,4191.89,8929.81,1673.76,1419.87,2868.73,343.79,1307.3,1174.83,5.2247
SULABEN,SULABEN,2022,7269.78,5313.69,1520.08,8737.17,18221.09,4167.2,9483.92,1692.25,1382.38,2879.22,429.83,1106.64,969.77,13.8488
SULABEN,SULABEN,2023,6422.12,3162.74,1326.97,8711.28,18247.47,4213.73,9536.19,1774.05,1420.67,2979.08,273.62,1911.43,1869.43,5.2338
SUMEDHA,SUMEDHA,2018,2480.37,1783.62,355.94,1837.72,10080.64,856.73,8434.37,730.15,20885.2,1472.49,98.91,648.85,562.8,3.7101
SUMEDHA,SUMEDHA,2019,2957.71,2805.25,590.91,2400.57,10424.14,857.68,8228.54,726.96,21568.22,1326.06,50.21,549.64,483.3,18.6371
SUMEDHA,SUMEDHA,2020,2989.32,3497.74,421.88,2733.34,10766.54,809.58,8987.0,761.03,20654.87,1559.63,87.13,614.95,489.57,2.7121
SUMEDHA,SUMEDHA,2021,5029.37,2787.24,1060.81,2367.89,11334.57,751.67,8966.68,782.58,22763.85,1122.66,34.88,824.13,604.67,2.8128
SUMEDHA,SUMEDHA,2022,3645.94,2683.01,354.87,2753.27,11339.25,738.91,8585.98,804.59,22948.18,1535.37,41.11,519.17,362.86,3.2403
SUMEDHA,SUMEDHA,2023,3149.02,4110.78,234.51,3019.45,12371.51,758.52,9382.42,820.37,23322.93,1419.54,65.91,564.36,362.39,5.3942
SUMEETINDS,SUMEETINDS,2018,8348.3,3608.04,1795.33,10894.69,18943.76,8910.27,8662.42,1140.43,17308.46,1955.8,548.16,1344.34,1265.89,4.6588
SUMEETINDS,SUMEETINDS,2019,7566.7,5343.22,706.08,11669.65,18385.51,8730.89,8345.11,1208.04,17262.93,2113.99,562.26,1393.68,1368.47,4.2687
SUMEETINDS,SUMEETINDS,2020,5774.93,6359.36,971.57,11979.29,19600.06,8481.64,8281.31,1217.34,17974.71,2069.61,611.44,1117.67,990.33,14.6935
SUMEETINDS,SUMEETINDS,2021,5309.46,4491.89,675.86,11676.16,19742.75,8387.94,8066.59,1271.92,18012.46,2367.1,977.73,1555.74,1314.7,17.1918
SUMEETINDS,SUMEETINDS,2022,8900.11,4032.78,705.08,12433.88,20850.1,8108.55,8416.21,1313.24,18467.71,1920.83,578.13,757.92,696.25,3.8927
SUMEETINDS,SUMEETINDS,2023,6369.41,4066.98,1447.23,12224.81,21453.42,8112.57,9228.61,1343.66,18973.37,2122.2,528.69,1118.76,1070.17,37.4248
SUMERUIND,SUMERUIND,2018,902.86,369.07,100.03,4592.11,2170.35,4389.13,249.48,1363.11,9548.01,2694.95,416.07,1090.59,1052.18,6.8272
SUMERUIND,SUMERUIND,2019,874.94,586.39,151.49,4742.35,2249.02,4419.84,240.83,1412.55,9838.42,2261.9,389.67,1015.61,908.0,9.0634
SUMERUIND,SUMERUIND,2020,901.51,709.07,114.02,4602.39,2400.74,4212.4,269.52,1451.97,10111.92,2296.5,442.41,1898.68,1780.42,13.7921
SUMERUIND,SUMERUIND,2021,903.82,509.9,178.82,4490.78,2519.09,4210.33,267.49,1496.78,10450.76,2731.02,255.4,967.24,930.02,4.3231
SUMERUIND,SUMERUIND,2022,1082.53,473.05,147.38,4477.0,2567.37,4216.82,266.75,1497.28,10401.76,2482.68,277.45,1289.57,1042.6,5.0107
SUMERUIND,SUMERUIND,2023,721.75,571.82,148.66,4372.65,2579.77,4058.15,251.65,1561.43,10791.48,2503.44,188.18,1601.57,1527.38,4.6317
SUMICHEM,SUMICHEM,2018,6997.33,3491.61,460.89,11018.65,17955.72,8765.45,6937.07,718.69,17399.5,1483.79,435.36,544.17,516.46,2.2713
SUMICHEM,SUMICHEM,2019,5208.77,5743.01,1086.41,11965.84,17632.84,8807.19,7575.37,727.04,16947.68,1271.58,676.18,436.85,379.67,3.1846
SUMICHEM,SUMICHEM,2020,5229.23,4736.78,1189.86,11668.38,19341.49,8501.96,7673.11,780.05,17210.15,1175.85,607.93,862.9,651.33,3.3362
SUMICHEM,SUMICHEM,2021,5139.67,6518.37,808.36,12162.87,19499.47,8577.77,7876.07,770.25,17458.83,1086.24,516.35,437.82,285.37,2.8382
SUMICHEM,SUMICHEM,2022,9259.24,4391.67,883.43,12676.11,20600.98,8129.55,7924.87,826.41,17641.75,1467.08,962.89,485.06,253.95,4.6437
SUMICHEM,SUMICHEM,2023,8108.44,3448.7,1338.2,12819.25,20704.91,8090.01,7885.66,841.24,18298.07,1193.51,895.54,681.11,496.23,23.2097
SUMIT,SUMIT,2018,1562.12,1121.54,163.06,10682.39,5469.93,10065.55,246.48,856.6,2077.48,1643.72,843.95,893.66,681.51,14.9294
SUMIT,SUMIT,2019,1388.36,1725.49,194.02,10655.56,5830.21,9706.54,246.61,928.07,2205.4,1845.43,635.42,526.22,332.28,2.6754
SUMIT,SUMIT,2020,1239.49,1031.06,190.96,10363.44,5602.53,9796.36,261.87,928.93,2272.24,1860.6,880.21,614.45,580.2,3.2225
SUMIT,SUMIT,2021,2392.32,1515.63,347.44,10451.45,5690.53,9617.85,261.49,935.88,2240.46,1696.28,927.71,575.3,332.09,3.0355
SUMIT,SUMIT,2022,2081.08,1829.79,157.75,10505.69,6057.3,9499.31,251.15,962.69,2299.28,1924.58,672.37,590.7,356.32,4.3211
SUMIT,SUMIT,2023,1683.71,1897.83,332.08,10333.69,6343.79,9289.89,263.46,1012.07,2305.17,1838.75,1089.0,774.49,735.87,3.8155
SUMMITSEC,SUMMITSEC,2018,3323.42,2560.77,373.75,1750.14,13198.0,341.72,13386.93,509.92,18252.84,779.49,33.76,587.98,375.29,3.3315
SUMMITSEC,SUMMITSEC,2019,4753.1,3731.87,1040.25,2380.31,14018.61,327.78,12801.91,509.29,18554.56,1015.98,22.13,344.76,254.79,2.0843
SUMMITSEC,SUMMITSEC,2020,5627.23,2698.2,550.72,1806.0,15023.95,321.99,14143.97,532.98,18573.02,1052.83,31.02,528.65,376.98,1.8639
SUMMITSEC,SUMMITSEC,2021,5890.12,3589.09,1097.35,2281.19,15890.28,307.19,14209.64,538.67,18334.95,944.81,31.89,709.47,586.4,9.8751
SUMMITSEC,SUMMITSEC,2022,6664.54,5077.93,804.75,3095.6,15452.74,302.74,12829.32,545.46,19536.17,1032.53,26.27,340.94,216.76,6.2703
SUMMITSEC,SUMMITSEC,2023,6311.73,4069.61,1294.68,3110.82,16757.07,304.29,13646.25,580.99,19517.07,906.84,34.13,537.26,426.92,2.2986
SUMUKA,SUMUKA,2018,4715.8,2370.09,661.6,8587.0,10542.54,7225.21,1955.54,995.4,3438.91,1712.68,374.33,962.64,832.85,10.7496
SUMUKA,SUMUKA,2019,4411.48,3258.62,389.15,9100.64,10833.83,7308.4,2003.0,1011.09,3543.84,1913.8,461.73,1037.35,972.61,29.3786
SUMUKA,SUMUKA,2020,5012.15,2383.85,473.09,9774.07,11873.12,6800.23,2099.05,1038.71,3504.73,1994.98,533.62,617.99,535.48,5.1113
SUMUKA,SUMUKA,2021,3163.47,2418.25,292.66,9693.37,11903.77,6878.13,2210.4,1064.67,3614.4,2049.32,785.86,1352.24,1217.19,16.6338
SUMUKA,SUMUKA,2022,3208.4,3557.73,683.21,10513.68,12590.01,6923.3,2076.33,1107.11,3649.59,1575.23,796.53,1426.68,1407.49,3.358
SUMUKA,SUMUKA,2023,4347.52,2121.21,349.15,10690.5,12787.74,6505.31,2097.24,1104.66,3666.37,2151.64,657.68,1174.25,998.86,7.9897
SUNCITYSY,SUNCITYSY,2018,1246.17,786.88,274.03,3253.23,4633.6,2628.0,1380.37,839.84,17906.41,1731.23,279.75,910.23,668.47,2.7664
SUNCITYSY,SUNCITYSY,2019,1385.71,1493.26,276.96,3380.53,4411.68,2559.24,1429.64,852.84,18092.07,1348.66,219.36,1082.24,883.36,3.2531
SUNCITYSY,SUNCITYSY,2020,1346.92,1570.45,290.01,3524.09,4949.1,2490.81,1425.01,869.15,19072.53,1299.28,191.89,827.35,811.56,4.6656
SUNCITYSY,SUNCITYSY,2021,1799.58,988.88,177.45,3335.94,4788.13,2600.31,1452.19,910.73,20206.36,1392.18,272.68,697.23,609.67,3.3171
SUNCITYSY,SUNCITYSY,2022,1186.1,941.05,235.48,3730.62,5209.33,2458.65,1478.71,897.93,19521.81,1657.34,218.41,711.72,495.54,5.7946
SUNCITYSY,SUNCITYSY,2023,1659.99,1181.31,260.31,3788.78,5250.91,2301.5,1462.13,954.16,19237.36,1582.37,250.63,901.4,785.61,4.0645
SUNCLAY,SUNCLAY,2018,1816.72,916.76,332.43,2856.23,4413.09,2336.37,1556.86,1308.54,9818.14,2583.4,113.42,1204.3,1093.22,36.3223
SUNCLAY,SUNCLAY,2019,1735.07,1120.66,359.71,2873.28,4291.19,2256.91,1490.08,1328.39,10079.97,2661.55,134.62,1225.8,1132.83,11.722
SUNCLAY,SUNCLAY,2020,1939.87,1334.77,199.21,3064.97,4617.86,2206.71,1552.89,1387.48,9970.31,2020.47,122.11,1293.06,1139.49,7.9269
SUNCLAY,SUNCLAY,2021,1350.93,1251.93,210.32,3146.54,4754.19,2148.45,1607.65,1434.7,10273.7,2990.27,111.03,1738.87,1495.65,4.7193
SUNCLAY,SUNCLAY,2022,2187.04,1375.35,395.52,3469.55,5108.58,2152.13,1639.02,1494.33,10277.4,2764.02,224.14,952.83,853.74,4.6505
SUNCLAY,SUNCLAY,2023,1757.11,887.88,379.41,3474.7,5124.25,2100.75,1649.55,1543.2,10258.44,2925.84,155.53,1980.05,1735.51,17.0232
SUNDARAM,SUNDARAM,2018,3836.23,4138.93,730.98,7181.11,17132.92,4904.7,11398.19,1267.14,6065.58,2391.59,442.57,1043.63,815.13,9.4076
SUNDARAM,SUNDARAM,2019,6555.74,4441.14,1505.78,7135.54,18687.2,4692.91,11665.45,1308.23,6082.23,2454.87,217.46,977.15,856.2,4.4383
SUNDARAM,SUNDARAM,2020,7489.84,5680.09,1374.86,8146.53,19806.22,4898.84,11659.69,1340.15,6168.59,2513.25,248.52,1329.97,1093.44,5.4084
SUNDARAM,SUNDARAM,2021,5821.46,4290.71,1149.55,8409.83,20255.93,4633.95,11846.1,1328.22,6437.62,2573.52,332.48,829.84,609.49,6.1279
SUNDARAM,SUNDARAM,2022,7958.16,3980.6,1776.58,9288.09,21093.24,4502.3,11805.15,1451.99,6545.39,2521.36,353.47,1304.25,1252.37,7.6743
SUNDARAM,SUNDARAM,2023,6021.51,3811.93,1141.01,8650.32,21431.39,4333.04,12781.07,1477.93,6549.9,3056.49,457.05,1352.57,1102.7,5.5725
SUNDARMFIN,SUNDARMFIN,2018,4096.84,3301.79,775.03,11815.73,13340.08,9999.74,2954.25,1948.73,9274.34,3595.38,470.32,1503.61,1357.1,10.7595
SUNDARMFIN,SUNDARMFIN,2019,4789.21,3730.92,831.3,11522.71,13604.63,9470.7,2830.31,1989.1,9444.75,4130.39,897.07,1320.99,1076.64,21.9238
SUNDARMFIN,SUNDARMFIN,2020,6265.31,4758.78,938.73,12258.23,14528.21,9640.9,2716.18,2150.43,9575.1,3630.38,455.51,1216.35,1001.65,6.2663
SUNDARMFIN,SUNDARMFIN,2021,6558.96,3186.51,1058.06,12032.5,15064.02,9246.67,3031.51,2141.57,9796.34,4106.68,1069.26,2399.27,2259.32,15.0105
SUNDARMFIN,SUNDARMFIN,2022,4948.86,4359.1,495.38,12951.61,15950.01,9020.66,2998.4,2209.57,9781.88,3807.55,554.69,1664.57,1545.65,19.4039
SUNDARMFIN,SUNDARMFIN,2023,5355.2,4423.22,1074.55,12654.25,15551.86,8805.63,2897.62,2268.66,9794.99,4636.37,594.83,1312.25,1074.44,8.2837
SUNDRMBRAK,SUNDRMBRAK,2018,2328.91,2038.22,409.58,7504.57,7365.68,6383.55,249.29,743.27,11422.33,1168.04,702.22,794.74,569.94,8.7176
SUNDRMBRAK,SUNDRMBRAK,2019,2401.4,2044.88,431.8,7415.57,7577.04,6290.89,245.54,795.23,11511.1,1145.86,496.73,842.12,794.85,2.2836
SUNDRMBRAK,SUNDRMBRAK,2020,3179.07,2254.22,689.39,7667.42,7923.23,6000.93,255.81,759.09,11500.64,1265.4,581.19,577.77,385.9,3.7506
SUNDRMBRAK,SUNDRMBRAK,2021,2690.45,2678.65,454.05,8274.97,8531.98,6002.29,257.01,812.22,11717.05,1488.22,317.77,952.15,912.09,2.5645
SUNDRMBRAK,SUNDRMBRAK,2022,2541.94,1742.39,495.06,8276.82,8539.17,5805.41,262.35,852.78,11262.81,1504.91,624.83,1126.75,966.76,5.3086
SUNDRMBRAK,SUNDRMBRAK,2023,3884.66,1926.94,633.82,8624.67,8903.07,5632.35,278.4,854.08,11868.93,1457.88,388.83,807.38,600.24,3.2875
SUNDRMFAST,SUNDRMFAST,2018,1229.67,1175.35,239.07,6316.8,4000.06,5670.36,250.17,437.46,17691.31,912.66,625.51,516.09,411.07,1.6399
SUNDRMFAST,SUNDRMFAST,2019,1420.63,1352.49,155.81,6336.65,4167.42,5592.78,255.59,463.19,17430.21,656.9,307.41,500.92,399.1,2.5593
SUNDRMFAST,SUNDRMFAST,2020,1133.16,1082.71,165.86,6104.05,4307.64,5508.56,247.31,464.47,18187.02,660.83,427.25,270.07,143.76,3.8219
SUNDRMFAST,SUNDRMFAST,2021,1132.07,1325.47,146.67,6063.23,4411.26,5334.22,248.13,485.68,17770.29,940.13,501.49,431.86,196.39,1.4764
SUNDRMFAST,SUNDRMFAST,2022,1168.26,1085.13,195.44,5700.18,4322.7,5103.36,263.16,485.38,18546.98,861.86,259.8,306.92,156.52,2.5004
SUNDRMFAST,SUNDRMFAST,2023,1501.63,929.04,224.0,5579.28,4588.7,5068.31,252.77,501.15,19493.0,1037.42,239.6,373.55,163.89,4.0112
SUNDROP,SUNDROP,2018,2961.68,1950.7,476.82,3618.75,6800.75,2386.67,3182.01,523.6,11486.73,772.06,118.73,489.86,317.07,10.0829
SUNDROP,SUNDROP,2019,2333.2,2236.83,274.55,3909.63,7014.69,2283.44,3105.06,548.82,11587.14,825.12,144.85,351.08,252.05,3.2729
SUNDROP,SUNDROP,2020,3131.56,2004.96,662.15,3968.07,7166.86,2213.3,3198.79,576.5,11496.3,1094.42,157.36,399.7,383.97,10.2233
SUNDROP,SUNDROP,2021,2182.99,1978.56,131.19,4294.99,7406.85,2256.1,3111.87,591.48,12153.37,1007.21,139.68,787.94,645.01,3.2602
SUNDROP,SUNDROP,2022,2612.32,1381.58,278.2,4310.59,7732.55,2189.09,3421.96,596.25,12225.55,966.22,186.24,760.86,735.44,6.8114
SUNDROP,SUNDROP,2023,2132.3,2029.6,290.0,4612.91,7839.95,2133.5,3227.04,635.26,12980.79,1062.42,172.64,624.3,585.47,2.6213
SUNFLAG,SUNFLAG,2018,6602.53,2583.78,1032.73,3231.95,15445.5,1810.87,12540.06,233.0,3795.01,336.1,210.89,298.49,80.62,1.2618
SUNFLAG,SUNFLAG,2019,4647.47,5105.7,723.19,4547.16,15128.12,1739.03,12612.54,244.8,3817.52,456.28,153.11,152.55,120.02,0.8371
SUNFLAG,SUNFLAG,2020,5293.83,5486.57,469.68,4781.18,16395.95,1763.57,12519.87,253.51,3987.36,431.8,116.63,281.35,174.2,1.4729
SUNFLAG,SUNFLAG,2021,4397.32,3956.17,655.84,4687.55,16713.85,1703.83,12026.29,266.56,3972.97,417.11,155.04,272.64,207.17,1.1087
SUNFLAG,SUNFLAG,2022,5584.16,3908.81,643.27,3923.74,17387.94,1634.59,13464.2,266.78,4012.0,533.56,148.03,254.02,86.29,1.6258
SUNFLAG,SUNFLAG,2023,6208.79,3560.12,785.29,3880.8,17706.97,1604.89,13826.16,275.13,4089.61,560.73,94.14,216.6,176.02,1.2947
SUNGOLD,SUNGOLD,2018,4282.44,4497.98,341.58,3290.14,16137.85,816.25,13733.98,733.13,6462.98,1101.86,95.44,501.7,291.5,2.2199
SUNGOLD,SUNGOLD,2019,5055.67,3492.56,1067.78,2744.42,16547.12,823.51,14188.32,756.99,6702.63,1215.89,49.6,905.1,847.73,4.3754
SUNGOLD,SUNGOLD,2020,5143.63,5211.57,380.71,3670.87,16864.83,804.51,14549.4,781.03,6515.7,1160.43,86.72,963.85,748.2,4.3842
SUNGOLD,SUNGOLD,2021,4437.98,3589.04,942.0,2767.47,17202.57,770.62,14435.1,789.53,6733.3,1541.22,57.15,706.23,619.99,3.6401
SUNGOLD,SUNGOLD,2022,5150.46,4103.24,641.86,3678.26,18350.34,786.36,14672.09,805.95,6620.25,1605.11,88.99,545.12,382.87,12.9331
SUNGOLD,SUNGOLD,2023,7375.0,5386.82,534.63,3703.93,18564.02,741.18,15465.22,836.69,6688.74,1335.91,37.91,566.17,492.24,5.9841
SUNILAGR,SUNILAGR,2018,2488.19,1694.26,256.58,6931.45,6600.02,5999.61,254.09,99.05,10224.04,171.97,473.47,110.25,-83.09,1.0936
SUNILAGR,SUNILAGR,2019,1799.83,1630.69,307.79,6615.35,6849.91,5641.35,234.56,105.59,10036.7,165.2,486.42,127.35,-115.78,0.306
SUNILAGR,SUNILAGR,2020,2671.13,1203.33,524.35,7218.32,7466.93,5427.37,248.61,104.64,10721.75,153.96,296.35,73.15,7.08,0.6293
SUNILAGR,SUNILAGR,2021,3275.45,1907.64,697.29,7144.57,7422.1,5524.91,277.53,111.35,10385.72,188.67,493.72,140.31,-54.95,0.4439
SUNILAGR,SUNILAGR,2022,2883.63,2127.17,622.16,7512.87,7782.98,5333.49,270.11,112.73,11067.54,228.69,493.26,136.59,-86.95,0.6099
SUNILAGR,SUNILAGR,2023,2234.68,1568.45,144.61,7514.37,7777.6,5343.52,263.23,117.67,10662.82,180.47,361.78,136.57,-0.66,0.3664
SUNILTX,SUNILTX,2018,6629.46,3381.42,614.0,9731.52,16630.47,7871.74,7064.64,1712.41,12405.45,3469.8,795.11,964.56,746.71,5.0171
SUNILTX,SUNILTX,2019,4907.6,4443.73,339.02,10090.35,16766.33,7646.29,7163.27,1764.36,12880.17,2524.9,820.0,1574.59,1443.8,5.3792
SUNILTX,SUNILTX,2020,4871.29,5952.32,420.34,11208.74,18179.3,7314.79,6970.57,1839.73,13487.15,3260.72,376.12,1062.35,994.38,18.756
SUNILTX,SUNILTX,2021,5686.55,6251.74,755.06,11886.83,19294.66,7497.4,7407.82,1875.33,13339.21,3236.65,577.63,1673.03,1593.11,11.9884
SUNILTX,SUNILTX,2022,4296.71,5462.58,726.55,11491.12,18682.98,7395.45,7191.86,1913.17,13835.24,3313.31,727.5,1458.99,1214.88,6.7787
SUNILTX,SUNILTX,2023,5894.84,5288.94,672.39,12432.27,19640.89,6636.38,7208.63,2035.55,13797.58,4063.26,643.29,1562.57,1357.19,11.547
SUNITATOOL,SUNITATOOL,2018,6691.02,3766.08,588.12,5059.7,19355.49,2988.36,15256.5,547.33,9366.68,940.42,176.36,735.85,570.94,2.0904
SUNITATOOL,SUNITATOOL,2019,6128.46,5710.65,810.42,6224.83,19493.91,3083.97,14513.16,580.92,9310.05,883.79,333.44,703.31,615.29,7.1181
SUNITATOOL,SUNITATOOL,2020,5513.98,6009.06,411.06,6249.69,20544.95,2944.71,14568.51,608.18,9846.1,1058.88,136.02,484.88,318.36,2.5189
SUNITATOOL,SUNITATOOL,2021,5759.51,6402.03,641.01,6295.41,20828.19,2774.29,15566.56,618.73,9517.55,1037.34,188.69,690.63,588.36,13.5871
SUNITATOOL,SUNITATOOL,2022,9415.92,4839.11,576.05,6190.58,22058.79,2779.19,15868.21,620.93,10025.73,1127.85,310.7,729.76,526.31,4.4816
SUNITATOOL,SUNITATOOL,2023,6083.49,6355.54,578.58,7343.29,22409.82,2766.43,15066.53,632.84,9746.0,1205.66,271.4,549.41,324.57,1.8112
SUNLOC,SUNLOC,2018,2364.72,1594.37,157.99,11933.33,7558.65,11056.42,255.75,2180.67,6155.7,3920.84,1243.22,2889.31,2707.19,17.1923
SUNLOC,SUNLOC,2019,1892.92,2063.06,146.19,11732.82,7615.2,10598.13,264.16,2273.23,6237.98,4288.25,665.5,2139.99,1936.46,12.7684
SUNLOC,SUNLOC,2020,2919.87,2502.17,285.73,12296.08,8456.46,10919.89,265.18,2339.55,6464.32,3987.18,715.07,1440.25,1259.8,10.6082
SUNLOC,SUNLOC,2021,3308.49,2206.21,267.82,11431.43,8607.45,10218.01,256.07,2384.84,6093.41,4454.86,624.0,2567.04,2463.34,24.7595
SUNLOC,SUNLOC,2022,3668.99,2121.94,300.23,11405.89,8949.25,10238.82,270.87,2447.61,6674.64,4924.46,652.22,2958.29,2877.28,17.3978
SUNLOC,SUNLOC,2023,3908.26,1434.62,822.45,10859.26,8839.86,10070.22,262.09,2447.67,6679.52,3853.89,1146.95,2791.87,2772.98,9.3938
SUNPHARMA,SUNPHARMA,2018,6318.99,2846.48,1023.31,2912.24,17235.31,424.21,14323.07,1270.84,15819.47,2427.98,20.09,1335.4,1111.45,25.7683
SUNPHARMA,SUNPHARMA,2019,4058.07,5523.05,893.75,3460.61,17863.78,422.93,15274.45,1323.14,16160.54,2575.09,27.14,1388.05,1323.46,15.9421
SUNPHARMA,SUNPHARMA,2020,6885.61,3542.17,1582.82,2356.37,18022.02,408.18,16250.89,1405.91,16522.78,2209.05,43.29,1435.65,1223.88,11.3093
SUNPHARMA,SUNPHARMA,2021,5753.79,5716.04,527.61,3538.0,18067.06,394.18,15360.86,1383.84,16314.36,2317.54,30.31,1479.95,1355.32,8.6776
SUNPHARMA,SUNPHARMA,2022,7877.53,6074.52,1050.13,3726.61,18486.43,385.62,14910.38,1484.15,16796.53,2897.79,26.01,1719.82,1620.97,8.0924
SUNPHARMA,SUNPHARMA,2023,6015.98,5073.84,1106.88,4281.87,19720.83,368.96,15438.96,1480.67,16772.44,2617.99,40.68,1179.98,1038.98,5.9738
SUNRAKSHAK,SUNRAKSHAK,2018,4084.48,2231.54,933.87,10141.53,10781.75,8914.19,1597.97,499.21,2745.41,899.75,808.27,353.51,240.55,3.3805
SUNRAKSHAK,SUNRAKSHAK,2019,4395.43,4040.45,436.13,11105.29,12072.56,8883.04,1674.4,503.13,2906.81,1017.58,585.97,486.22,281.98,4.1962
SUNRAKSHAK,SUNRAKSHAK,2020,4959.87,3393.14,817.11,11313.7,12986.84,8986.53,1673.14,504.44,2947.15,1009.06,427.19,341.04,278.32,1.684
SUNRAKSHAK,SUNRAKSHAK,2021,5387.61,3538.21,637.25,10921.47,12462.2,8975.46,1809.57,530.9,2934.47,938.0,590.4,532.01,302.68,3.48
SUNRAKSHAK,SUNRAKSHAK,2022,6023.85,4390.03,503.26,12196.85,13890.02,8562.35,1693.17,550.2,2900.66,1072.57,572.92,740.89,530.38,2.7726
SUNRAKSHAK,SUNRAKSHAK,2023,5605.5,3310.57,621.41,11368.21,13185.33,8362.55,1817.12,564.76,2996.75,955.6,545.88,713.93,549.69,1.8082
SUNRETAIL,SUNRETAIL,2018,6262.81,3969.9,1142.84,8079.67,15125.34,5896.23,8180.69,1782.04,7014.7,3591.32,481.91,1888.95,1656.91,11.3132
SUNRETAIL,SUNRETAIL,2019,6167.5,4049.62,1402.42,8131.55,15879.02,5904.27,7952.26,1844.12,7393.34,2705.94,290.02,1027.53,938.13,52.9361
SUNRETAIL,SUNRETAIL,2020,4511.11,4859.24,915.08,9440.27,17114.68,5822.24,7674.41,1972.84,7466.09,3568.38,310.57,1151.92,1020.35,5.8061
SUNRETAIL,SUNRETAIL,2021,5850.25,4098.69,484.39,9021.62,17358.34,5560.05,8336.73,2058.48,7483.45,3586.14,509.48,1634.22,1508.84,11.5386
SUNRETAIL,SUNRETAIL,2022,5116.99,4175.56,315.75,9899.65,18110.7,5586.07,8211.06,2065.03,7389.14,3192.67,271.34,1425.42,1201.74,7.5028
SUNRETAIL,SUNRETAIL,2023,4924.35,3536.97,908.18,10204.36,18622.41,5619.36,8418.04,2131.69,7578.27,3866.35,429.03,2872.17,2839.58,37.6582
SUNRINV,SUNRINV,2018,894.43,979.38,109.31,2775.89,3048.18,1250.11,272.29,905.21,7606.56,1523.96,56.44,1198.09,1062.28,8.0783
SUNRINV,SUNRINV,2019,707.35,538.92,115.37,2968.12,3215.07,1195.09,246.95,939.78,7725.89,1839.04,128.33,1059.03,876.8,3.9419
SUNRINV,SUNRINV,2020,1236.63,781.33,124.3,3357.29,3604.75,1228.7,247.47,910.19,7661.23,1891.74,74.85,851.76,671.72,3.4357
SUNRINV,SUNRINV,2021,1449.38,661.74,195.02,3334.16,3587.07,1177.73,252.91,1010.68,8022.43,1636.99,99.26,860.23,639.57,3.2453
SUNRINV,SUNRINV,2022,1024.01,786.23,63.56,3378.25,3632.59,1158.24,254.34,980.84,8195.96,1542.83,129.12,683.74,559.56,9.2346
SUNRINV,SUNRINV,2023,902.43,1048.99,78.26,3444.09,3719.19,1146.87,275.09,1006.59,8097.23,1734.65,118.06,1203.73,1014.71,3.8622
SUNSHIEL,SUNSHIEL,2018,1562.45,1118.83,241.08,11430.72,4252.99,10815.36,249.04,1309.51,14171.16,2515.08,627.65,1596.42,1399.38,5.4127
SUNSHIEL,SUNSHIEL,2019,1940.92,1447.68,236.74,10804.46,4389.06,10008.24,255.73,1387.8,14159.95,2013.13,1036.42,907.97,871.78,4.6033
SUNSHIEL,SUNSHIEL,2020,1979.99,904.05,286.29,10494.53,4637.48,9997.31,256.69,1397.62,14154.91,2228.48,1115.09,970.87,859.35,6.4437
SUNSHIEL,SUNSHIEL,2021,2041.37,953.38,451.73,10620.63,4579.99,10096.27,266.71,1417.9,14765.8,2009.9,963.14,1546.87,1525.68,4.4605
SUNSHIEL,SUNSHIEL,2022,1261.49,1124.69,232.54,10261.78,4771.45,9643.2,250.41,1462.85,14951.78,2587.23,604.82,1634.36,1446.17,12.9697
SUNSHIEL,SUNSHIEL,2023,1281.53,1394.19,98.11,10397.08,4955.04,9630.28,250.85,1535.08,15052.33,2160.95,854.86,871.09,704.32,6.4752
SUNSKY,SUNSKY,2018,3721.69,2790.26,805.52,13209.23,12468.01,11674.59,249.26,1487.9,23125.79,2295.15,1103.98,1480.63,1310.34,5.2787
